Zip Code,COUNTYNAME,STATENAME
32922,Brevard,Florida
32923,Brevard,Florida
32924,Brevard,Florida
32925,Brevard,Florida
32926,Brevard,Florida
32927,Brevard,Florida
32931,Brevard,Florida
32932,Brevard,Florida
32934,Brevard,Florida
32935,Brevard,Florida
32936,Brevard,Florida
32937,Brevard,Florida
32940,Brevard,Florida
32941,Brevard,Florida
32948,Indian River,Florida
32949,Brevard,Florida
32950,Brevard,Florida
32951,Brevard,Florida
32952,Brevard,Florida
32953,Brevard,Florida
32954,Brevard,Florida
32955,Brevard,Florida
32956,Brevard,Florida
32957,Indian River,Florida
32958,Indian River,Florida
32959,Brevard,Florida
32960,Indian River,Florida
32961,Indian River,Florida
32962,Indian River,Florida
32963,Indian River,Florida
32964,Indian River,Florida
32965,Indian River,Florida
32966,Indian River,Florida
32967,Indian River,Florida
32968,Indian River,Florida
32969,Indian River,Florida
32970,Indian River,Florida
32971,Indian River,Florida
32976,Brevard,Florida
32978,Indian River,Florida
33001,Monroe,Florida
33002,Miami-dade,Florida
33004,Broward,Florida
33008,Broward,Florida
33009,Broward,Florida
33010,Miami-dade,Florida
33011,Miami-dade,Florida
33012,Miami-dade,Florida
33013,Miami-dade,Florida
33014,Miami-dade,Florida
33015,Miami-dade,Florida
33016,Miami-dade,Florida
33017,Miami-dade,Florida
33018,Miami-dade,Florida
33019,Broward,Florida
33020,Broward,Florida
33021,Broward,Florida
33022,Broward,Florida
33023,Broward,Florida
33024,Broward,Florida
33025,Broward,Florida
33026,Broward,Florida
33027,Broward,Florida
33028,Broward,Florida
33029,Broward,Florida
33030,Miami-dade,Florida
33031,Miami-dade,Florida
33032,Miami-dade,Florida
33033,Miami-dade,Florida
33034,Miami-dade,Florida
33035,Miami-dade,Florida
33036,Monroe,Florida
33037,Monroe,Florida
33039,Miami-dade,Florida
33040,Monroe,Florida
33041,Monroe,Florida
33042,Monroe,Florida
33043,Monroe,Florida
33045,Monroe,Florida
33050,Monroe,Florida
33051,Monroe,Florida
33052,Monroe,Florida
33054,Miami-dade,Florida
33055,Miami-dade,Florida
33056,Miami-dade,Florida
33060,Broward,Florida
33061,Broward,Florida
33062,Broward,Florida
33063,Broward,Florida
33064,Broward,Florida
33065,Broward,Florida
33066,Broward,Florida
33067,Broward,Florida
33068,Broward,Florida
33069,Broward,Florida
33070,Monroe,Florida
33071,Broward,Florida
33072,Broward,Florida
33073,Broward,Florida
33074,Broward,Florida
33075,Broward,Florida
33076,Broward,Florida
33077,Broward,Florida
33081,Broward,Florida
33082,Broward,Florida
33083,Broward,Florida
33084,Broward,Florida
33090,Miami-dade,Florida
33092,Miami-dade,Florida
33093,Broward,Florida
33097,Broward,Florida
33101,Miami-dade,Florida
33102,Miami-dade,Florida
33107,Miami-dade,Florida
33109,Miami-dade,Florida
33110,Miami-dade,Florida
33111,Miami-dade,Florida
33112,Miami-dade,Florida
33114,Miami-dade,Florida
33116,Miami-dade,Florida
33119,Miami-dade,Florida
33121,Miami-dade,Florida
33122,Miami-dade,Florida
33124,Miami-dade,Florida
33125,Miami-dade,Florida
33126,Miami-dade,Florida
33127,Miami-dade,Florida
33128,Miami-dade,Florida
33129,Miami-dade,Florida
33130,Miami-dade,Florida
33131,Miami-dade,Florida
33132,Miami-dade,Florida
33133,Miami-dade,Florida
33134,Miami-dade,Florida
33135,Miami-dade,Florida
33136,Miami-dade,Florida
33137,Miami-dade,Florida
33138,Miami-dade,Florida
33139,Miami-dade,Florida
33140,Miami-dade,Florida
33141,Miami-dade,Florida
33142,Miami-dade,Florida
33143,Miami-dade,Florida
33144,Miami-dade,Florida
33145,Miami-dade,Florida
33146,Miami-dade,Florida
33147,Miami-dade,Florida
33148,Miami-dade,Florida
33149,Miami-dade,Florida
33150,Miami-dade,Florida
33151,Miami-dade,Florida
33152,Miami-dade,Florida
33153,Miami-dade,Florida
33154,Miami-dade,Florida
33155,Miami-dade,Florida
33156,Miami-dade,Florida
33157,Miami-dade,Florida
33158,Miami-dade,Florida
33159,Miami-dade,Florida
33160,Miami-dade,Florida
33161,Miami-dade,Florida
33162,Miami-dade,Florida
33163,Miami-dade,Florida
33164,Miami-dade,Florida
33165,Miami-dade,Florida
33166,Miami-dade,Florida
33167,Miami-dade,Florida
33168,Miami-dade,Florida
33169,Miami-dade,Florida
33170,Miami-dade,Florida
33172,Miami-dade,Florida
33173,Miami-dade,Florida
33174,Miami-dade,Florida
33175,Miami-dade,Florida
33176,Miami-dade,Florida
33177,Miami-dade,Florida
33178,Miami-dade,Florida
33179,Miami-dade,Florida
33180,Miami-dade,Florida
33181,Miami-dade,Florida
33182,Miami-dade,Florida
33183,Miami-dade,Florida
33184,Miami-dade,Florida
33185,Miami-dade,Florida
33186,Miami-dade,Florida
33187,Miami-dade,Florida
33188,Miami-dade,Florida
33189,Miami-dade,Florida
33190,Miami-dade,Florida
33193,Miami-dade,Florida
33194,Miami-dade,Florida
33195,Miami-dade,Florida
33196,Miami-dade,Florida
33197,Miami-dade,Florida
33199,Miami-dade,Florida
33231,Miami-dade,Florida
33233,Miami-dade,Florida
33234,Miami-dade,Florida
33238,Miami-dade,Florida
33239,Miami-dade,Florida
33242,Miami-dade,Florida
33243,Miami-dade,Florida
33245,Miami-dade,Florida
33247,Miami-dade,Florida
33255,Miami-dade,Florida
33256,Miami-dade,Florida
33257,Miami-dade,Florida
33261,Miami-dade,Florida
33265,Miami-dade,Florida
33266,Miami-dade,Florida
33269,Miami-dade,Florida
33280,Miami-dade,Florida
33283,Miami-dade,Florida
33296,Miami-dade,Florida
33299,Miami-dade,Florida
33301,Broward,Florida
33302,Broward,Florida
33303,Broward,Florida
33304,Broward,Florida
33305,Broward,Florida
33306,Broward,Florida
33307,Broward,Florida
33308,Broward,Florida
33309,Broward,Florida
33310,Broward,Florida
33311,Broward,Florida
33312,Broward,Florida
33313,Broward,Florida
33314,Broward,Florida
33315,Broward,Florida
33316,Broward,Florida
33317,Broward,Florida
33318,Broward,Florida
33319,Broward,Florida
33320,Broward,Florida
33321,Broward,Florida
33322,Broward,Florida
33323,Broward,Florida
33324,Broward,Florida
33325,Broward,Florida
33326,Broward,Florida
33327,Broward,Florida
33328,Broward,Florida
33329,Broward,Florida
33330,Broward,Florida
33331,Broward,Florida
33332,Broward,Florida
33334,Broward,Florida
33335,Broward,Florida
33336,Broward,Florida
33337,Broward,Florida
33338,Broward,Florida
33339,Broward,Florida
33340,Broward,Florida
33345,Broward,Florida
33346,Broward,Florida
33348,Broward,Florida
33349,Broward,Florida
33351,Broward,Florida
33355,Broward,Florida
33359,Broward,Florida
33388,Broward,Florida
33394,Broward,Florida
33401,Palm Beach,Florida
33402,Palm Beach,Florida
33403,Palm Beach,Florida
33404,Palm Beach,Florida
33405,Palm Beach,Florida
33406,Palm Beach,Florida
33407,Palm Beach,Florida
33408,Palm Beach,Florida
33409,Palm Beach,Florida
33410,Palm Beach,Florida
33411,Palm Beach,Florida
33412,Palm Beach,Florida
33413,Palm Beach,Florida
33414,Palm Beach,Florida
33415,Palm Beach,Florida
33416,Palm Beach,Florida
33417,Palm Beach,Florida
33418,Palm Beach,Florida
33419,Palm Beach,Florida
33420,Palm Beach,Florida
33421,Palm Beach,Florida
33422,Palm Beach,Florida
33424,Palm Beach,Florida
33425,Palm Beach,Florida
33426,Palm Beach,Florida
33427,Palm Beach,Florida
33428,Palm Beach,Florida
33429,Palm Beach,Florida
33430,Palm Beach,Florida
33431,Palm Beach,Florida
33432,Palm Beach,Florida
33433,Palm Beach,Florida
33434,Palm Beach,Florida
33435,Palm Beach,Florida
33436,Palm Beach,Florida
33437,Palm Beach,Florida
33438,Palm Beach,Florida
33439,Palm Beach,Florida
33440,Hendry,Florida
33441,Broward,Florida
33442,Broward,Florida
33443,Broward,Florida
33444,Palm Beach,Florida
33445,Palm Beach,Florida
33446,Palm Beach,Florida
33447,Palm Beach,Florida
33448,Palm Beach,Florida
33454,Palm Beach,Florida
33455,Martin,Florida
33458,Palm Beach,Florida
33459,Palm Beach,Florida
33460,Palm Beach,Florida
33461,Palm Beach,Florida
33462,Palm Beach,Florida
33463,Palm Beach,Florida
33464,Palm Beach,Florida
33465,Palm Beach,Florida
33466,Palm Beach,Florida
33467,Palm Beach,Florida
33468,Palm Beach,Florida
33469,Palm Beach,Florida
33470,Palm Beach,Florida
33471,Glades,Florida
33474,Palm Beach,Florida
33475,Martin,Florida
33476,Palm Beach,Florida
33477,Palm Beach,Florida
33478,Palm Beach,Florida
33480,Palm Beach,Florida
33481,Palm Beach,Florida
33482,Palm Beach,Florida
33483,Palm Beach,Florida
33484,Palm Beach,Florida
33486,Palm Beach,Florida
33487,Palm Beach,Florida
33488,Palm Beach,Florida
33493,Palm Beach,Florida
33496,Palm Beach,Florida
33497,Palm Beach,Florida
33498,Palm Beach,Florida
33499,Palm Beach,Florida
33503,Hillsborough,Florida
33508,Hillsborough,Florida
33509,Hillsborough,Florida
33510,Hillsborough,Florida
33511,Hillsborough,Florida
33513,Sumter,Florida
33514,Sumter,Florida
33521,Sumter,Florida
33523,Pasco,Florida
33524,Pasco,Florida
33525,Pasco,Florida
33526,Pasco,Florida
33527,Hillsborough,Florida
33530,Hillsborough,Florida
33534,Hillsborough,Florida
33537,Pasco,Florida
33538,Sumter,Florida
33539,Pasco,Florida
33540,Pasco,Florida
33541,Pasco,Florida
33542,Pasco,Florida
33543,Pasco,Florida
33544,Pasco,Florida
33547,Hillsborough,Florida
33548,Hillsborough,Florida
33549,Hillsborough,Florida
33550,Hillsborough,Florida
33556,Hillsborough,Florida
33558,Hillsborough,Florida
33559,Hillsborough,Florida
33563,Hillsborough,Florida
33564,Hillsborough,Florida
33565,Hillsborough,Florida
33566,Hillsborough,Florida
33567,Hillsborough,Florida
33568,Hillsborough,Florida
33569,Hillsborough,Florida
33570,Hillsborough,Florida
33571,Hillsborough,Florida
33572,Hillsborough,Florida
33573,Hillsborough,Florida
33574,Pasco,Florida
33575,Hillsborough,Florida
33576,Pasco,Florida
33583,Hillsborough,Florida
33584,Hillsborough,Florida
33585,Sumter,Florida
33586,Hillsborough,Florida
33587,Hillsborough,Florida
33592,Hillsborough,Florida
33593,Pasco,Florida
33594,Hillsborough,Florida
33595,Hillsborough,Florida
33597,Sumter,Florida
33598,Hillsborough,Florida
33601,Hillsborough,Florida
33602,Hillsborough,Florida
33603,Hillsborough,Florida
33604,Hillsborough,Florida
33605,Hillsborough,Florida
33606,Hillsborough,Florida
33607,Hillsborough,Florida
33608,Hillsborough,Florida
33609,Hillsborough,Florida
33610,Hillsborough,Florida
33611,Hillsborough,Florida
33612,Hillsborough,Florida
33613,Hillsborough,Florida
33614,Hillsborough,Florida
33615,Hillsborough,Florida
33616,Hillsborough,Florida
33617,Hillsborough,Florida
33618,Hillsborough,Florida
33619,Hillsborough,Florida
33620,Hillsborough,Florida
33621,Hillsborough,Florida
33622,Hillsborough,Florida
33623,Hillsborough,Florida
33624,Hillsborough,Florida
33625,Hillsborough,Florida
33626,Hillsborough,Florida
33629,Hillsborough,Florida
33630,Hillsborough,Florida
33631,Hillsborough,Florida
33633,Hillsborough,Florida
33634,Hillsborough,Florida
33635,Hillsborough,Florida
33637,Hillsborough,Florida
33647,Hillsborough,Florida
33650,Hillsborough,Florida
33651,Hillsborough,Florida
33655,Hillsborough,Florida
33660,Hillsborough,Florida
33661,Hillsborough,Florida
33662,Hillsborough,Florida
33663,Hillsborough,Florida
33664,Hillsborough,Florida
33672,Hillsborough,Florida
33673,Hillsborough,Florida
33674,Hillsborough,Florida
33675,Hillsborough,Florida
33677,Hillsborough,Florida
33679,Hillsborough,Florida
33680,Hillsborough,Florida
33681,Hillsborough,Florida
33682,Hillsborough,Florida
33684,Hillsborough,Florida
33685,Hillsborough,Florida
33686,Hillsborough,Florida
33687,Hillsborough,Florida
33688,Hillsborough,Florida
33689,Hillsborough,Florida
33690,Hillsborough,Florida
33694,Hillsborough,Florida
33697,Hillsborough,Florida
33701,Pinellas,Florida
33702,Pinellas,Florida
33703,Pinellas,Florida
33704,Pinellas,Florida
33705,Pinellas,Florida
33706,Pinellas,Florida
33707,Pinellas,Florida
33708,Pinellas,Florida
33709,Pinellas,Florida
33710,Pinellas,Florida
33711,Pinellas,Florida
33712,Pinellas,Florida
33713,Pinellas,Florida
33714,Pinellas,Florida
33715,Pinellas,Florida
33716,Pinellas,Florida
33729,Pinellas,Florida
33730,Pinellas,Florida
33731,Pinellas,Florida
33732,Pinellas,Florida
33733,Pinellas,Florida
33734,Pinellas,Florida
33736,Pinellas,Florida
33737,Pinellas,Florida
33738,Pinellas,Florida
33740,Pinellas,Florida
33741,Pinellas,Florida
33742,Pinellas,Florida
33743,Pinellas,Florida
33744,Pinellas,Florida
33747,Pinellas,Florida
33755,Pinellas,Florida
33756,Pinellas,Florida
33757,Pinellas,Florida
33758,Pinellas,Florida
33759,Pinellas,Florida
33760,Pinellas,Florida
33761,Pinellas,Florida
33762,Pinellas,Florida
33763,Pinellas,Florida
33764,Pinellas,Florida
33765,Pinellas,Florida
33766,Pinellas,Florida
33767,Pinellas,Florida
33769,Pinellas,Florida
33770,Pinellas,Florida
33771,Pinellas,Florida
33772,Pinellas,Florida
33773,Pinellas,Florida
33774,Pinellas,Florida
33775,Pinellas,Florida
33776,Pinellas,Florida
33777,Pinellas,Florida
33778,Pinellas,Florida
33779,Pinellas,Florida
33780,Pinellas,Florida
33781,Pinellas,Florida
33782,Pinellas,Florida
33784,Pinellas,Florida
33785,Pinellas,Florida
33786,Pinellas,Florida
33801,Polk,Florida
33802,Polk,Florida
33803,Polk,Florida
33804,Polk,Florida
33805,Polk,Florida
33806,Polk,Florida
33807,Polk,Florida
33809,Polk,Florida
33810,Polk,Florida
33811,Polk,Florida
33812,Polk,Florida
33813,Polk,Florida
33815,Polk,Florida
33820,Polk,Florida
33823,Polk,Florida
33825,Highlands,Florida
33826,Highlands,Florida
33827,Polk,Florida
33830,Polk,Florida
33831,Polk,Florida
33834,Hardee,Florida
33835,Polk,Florida
33836,Polk,Florida
33837,Polk,Florida
33838,Polk,Florida
33839,Polk,Florida
33840,Polk,Florida
33841,Polk,Florida
33843,Polk,Florida
33844,Polk,Florida
33845,Polk,Florida
33846,Polk,Florida
33847,Polk,Florida
33848,Osceola,Florida
33849,Polk,Florida
33850,Polk,Florida
33851,Polk,Florida
33852,Highlands,Florida
33853,Polk,Florida
33854,Polk,Florida
33855,Polk,Florida
33856,Polk,Florida
33857,Highlands,Florida
33858,Polk,Florida
33859,Polk,Florida
33860,Polk,Florida
33862,Highlands,Florida
33863,Polk,Florida
33865,Hardee,Florida
33867,Polk,Florida
33868,Polk,Florida
33870,Highlands,Florida
33871,Highlands,Florida
33872,Highlands,Florida
33873,Hardee,Florida
33875,Highlands,Florida
33876,Highlands,Florida
33877,Polk,Florida
33880,Polk,Florida
33881,Polk,Florida
33882,Polk,Florida
33883,Polk,Florida
33884,Polk,Florida
33885,Polk,Florida
33888,Polk,Florida
33890,Hardee,Florida
33896,Polk,Florida
33897,Polk,Florida
33898,Polk,Florida
33901,Lee,Florida
33902,Lee,Florida
33903,Lee,Florida
33904,Lee,Florida
33905,Lee,Florida
33906,Lee,Florida
33907,Lee,Florida
33908,Lee,Florida
33909,Lee,Florida
33910,Lee,Florida
33911,Lee,Florida
33912,Lee,Florida
33913,Lee,Florida
33914,Lee,Florida
33915,Lee,Florida
33916,Lee,Florida
33917,Lee,Florida
33918,Lee,Florida
33919,Lee,Florida
33920,Lee,Florida
33921,Lee,Florida
33922,Lee,Florida
33924,Lee,Florida
33927,Charlotte,Florida
33928,Lee,Florida
33930,Hendry,Florida
33931,Lee,Florida
33932,Lee,Florida
33935,Hendry,Florida
33936,Lee,Florida
33938,Charlotte,Florida
33944,Glades,Florida
33945,Lee,Florida
33946,Charlotte,Florida
33947,Charlotte,Florida
33948,Charlotte,Florida
33949,Charlotte,Florida
33950,Charlotte,Florida
33951,Charlotte,Florida
33952,Charlotte,Florida
33953,Charlotte,Florida
33954,Charlotte,Florida
33955,Charlotte,Florida
33956,Lee,Florida
33957,Lee,Florida
33960,Highlands,Florida
33965,Lee,Florida
33966,Lee,Florida
33967,Lee,Florida
33970,Lee,Florida
33971,Lee,Florida
33972,Lee,Florida
33975,Hendry,Florida
33980,Charlotte,Florida
33981,Charlotte,Florida
33982,Charlotte,Florida
33983,Charlotte,Florida
33990,Lee,Florida
33991,Lee,Florida
33993,Lee,Florida
33994,Lee,Florida
34101,Collier,Florida
34102,Collier,Florida
34103,Collier,Florida
34104,Collier,Florida
34105,Collier,Florida
34106,Collier,Florida
34107,Collier,Florida
34108,Collier,Florida
34109,Collier,Florida
34110,Collier,Florida
34112,Collier,Florida
34113,Collier,Florida
34114,Collier,Florida
34116,Collier,Florida
34117,Collier,Florida
34119,Collier,Florida
34120,Collier,Florida
34133,Lee,Florida
34134,Lee,Florida
34135,Lee,Florida
34136,Lee,Florida
34137,Collier,Florida
34138,Collier,Florida
34139,Collier,Florida
34140,Collier,Florida
34141,Miami-dade,Florida
34142,Collier,Florida
34143,Collier,Florida
34145,Collier,Florida
34146,Collier,Florida
34201,Manatee,Florida
34202,Manatee,Florida
34203,Manatee,Florida
34204,Manatee,Florida
34205,Manatee,Florida
34206,Manatee,Florida
34207,Manatee,Florida
34208,Manatee,Florida
34209,Manatee,Florida
34210,Manatee,Florida
34211,Manatee,Florida
34212,Manatee,Florida
34215,Manatee,Florida
34216,Manatee,Florida
34217,Manatee,Florida
34218,Manatee,Florida
34219,Manatee,Florida
34220,Manatee,Florida
34221,Manatee,Florida
34222,Manatee,Florida
34223,Sarasota,Florida
34224,Charlotte,Florida
34228,Manatee,Florida
34229,Sarasota,Florida
34230,Sarasota,Florida
34231,Sarasota,Florida
34232,Sarasota,Florida
34233,Sarasota,Florida
34234,Sarasota,Florida
34235,Sarasota,Florida
34236,Sarasota,Florida
34237,Sarasota,Florida
34238,Sarasota,Florida
34239,Sarasota,Florida
34240,Sarasota,Florida
34241,Sarasota,Florida
34242,Sarasota,Florida
34243,Manatee,Florida
34250,Manatee,Florida
34251,Manatee,Florida
34260,Manatee,Florida
34264,Manatee,Florida
34265,De Soto,Florida
34266,De Soto,Florida
34267,De Soto,Florida
34268,De Soto,Florida
34269,De Soto,Florida
34270,Manatee,Florida
34272,Sarasota,Florida
34274,Sarasota,Florida
34275,Sarasota,Florida
34276,Sarasota,Florida
34277,Sarasota,Florida
34278,Sarasota,Florida
34280,Manatee,Florida
34281,Manatee,Florida
34282,Manatee,Florida
34284,Sarasota,Florida
34285,Sarasota,Florida
34286,Sarasota,Florida
34287,Sarasota,Florida
34288,Sarasota,Florida
